id,url,title,text
4221,,,
4222,,"tracking fitness club memberships, a football player re­cruitment system, and a car pool system for matching",
4223,,,
4224,,drivers and riders.,
4225,,"The project engages students in intensive investiga­tion efforts, qualifying it as a project-based learning ex­perience according to the criteria set forth by Blumen­",
4226,,"feld, Soloway, et al. [2]. Students are motivated because they pick an application that personally interests them and that addresses a problem they have experienced in their lives. They pursue solutions to nontrivial prob­",
4227,,"lems by debating ideas, asking questions, designing plans of attack, observing and analyzing the outcomes",
4228,,"of their prototyping experiments, and communicating their ideas and findings to others. Particularly important for motivation, their efforts ultimately lead to the cre­ation of the three tangible (and significant) artifacts: a working prototype, a paper, and a presentation.",
4229,,"Another important motivational consideration is grading. We use criterion-referenced, or mastery, grading methods [8], which we have extended to team projects [18]. Criterion-referenced grading, which uses grades to measure students' level of mastery of the subject mate­rial against a stated standard rather than to rank them within the class, has profoundly altered the attitudes of both students and teacher so that learning has become what Koschmann [11] calls an 'active process.'",
4230,,"3. 	Team Formation Process 
In the sixth week of the course, after important intro­ductory material has been covered, one class meeting is",
4231,,"devoted to an hour-long team skills exercise in which the students sort themselves into teams of five ( our classes have 60 to 70 students). The exercise helps the students form skill-balanced teams so that each team has members with the five skills important for successfully undertaking the project: programming, speaking, writ­ing, research, and process skills.1 
	The exercise starts with a teacher-guided discussion of the goal of the exercise, which is for each person to join a high-performance team.",
4232,,"""Being a member of a high-performance team is one of",
4233,,the most exhilarating experiences you can have. The,
4234,,founding fathers who wrote the U.S. Constitution ... the,
4235,,team of scientists who put the first astronauts on the,
4236,,moon ... the computer design team in Tracy Kidder's The,
4237,,Soul of a New Machine ... all of these examples are high­,
4238,,performance teams that we continue to talk about and,
4239,,admire. One distinguishing attribute of a high-perfor­,
4240,,mance team is that it consistently achieves outstanding re­,
4241,,sults ... what are some of the other qualities of a high-per­,
4242,,"formance team?""",
4243,,,
4244,,,
4245,,,
4246,,,
4247,,,
4248,,,
4249,,,
4250,,,
4251,,"1On average, 47% of the students in our undergraduate IS classes have self-assessed leadership skills. The rare skills are programming (13%) and speaking (20%). These statistics are the average of the class averages from four semesters of skill questionnaire data collected from the author's sections of the course.",
4252,,,
4253,,"2In a real systems development situation, the students might have to make this decision; but the limited time for the project and the background of the students precludes this.",
4254,,,
4255,,,
4256,,,
4257,,,
4258,,", 1. Proposal I",
4259,,4. Prototype Implementation,
4260,,", 5. Project Research Paper",
4261,,6. Presentation and Demo,
4262,,Course Week,
4263,,Figure 1. Project phases.,
4264,,,
4265,,,
4266,,,
4267,,,
4268,,"and encouraging. As one student put it, ""This comput­ing project is a really intense project. At the end, it's",
4269,,"fun to show off something you've worked hard on; and it's interesting to see what the other teams have pro­duced."" The presentations are the high point of the pro­ject, and most of the teams are rightfully proud of their",
4270,,prototypes.,
4271,,"5. 	Central Role of the Scenario1 
The scenario, first generated in Phase 2 and refined in Phases 3 through 6, is at the very core of the prototyp­ing process used for the computing project.",
4272,,"At first (Phase 2), most students are reluctant to write a scenario. This reluctance is not surprising: re­quirements analysis is one of the most difficult activi­ties in information systems development [4] [23]. It is difficult for people to conceptualize and then describe their information needs in terms of system functions.",
4273,,It is critically important that the teacher encourage,
4274,,"students to be explicit. The scenario must describe ac­tual events, including people, their dialogs, and even numbers, where appropriate. The more explicit the sce­",
4275,,"nario is, the more it helps the team focus on a useful, demonstrable subset of functions for its prototype. Without an explicit scenario, members of the team at­tempt to implement more than they can manage-they",
4276,,"can easily end up with a prototype that tries to do every­thing, but that does nothing well. The team should not be allowed to move to Phase 3 until an adequately ex­",
4277,,plicit scenario has been written.,
4278,,"Once explicit, the scenario gives the members of the team a concrete mental image of what they are building. This image guides them in their database de­",
4279,,"sign decisions (Phase 3) and helps them focus their im­plementation efforts (Phase 4). As work progresses through both these phases, the scenario is continually refined and made more and more explicit.",
4280,,"Most of the teams dramatize their scenarios· to demonstrate their prototypes (Phase 6). The pressure of having to demonstrate prototypes makes many teams add significant final refinements to their scenarios. Many creative and entertaining scenarios have been pre­sented, most of them making the prototypes appear to do more than they really do.",
4281,,"The scenario serves an important new purpose at the final stage of the project: it creates powerful mental images of the possibilities suggested by the prototype in the minds of the viewers. In the classroom setting, the viewers are other students in the class; but in the workplace, the viewers would be end-users or project sponsors.",
4282,,"1 For an example of a scenario, please write the author.",
4283,,,
4284,,"6. 	Collaboration Technology 
Currently, the computer in the UB computing project plays a 'passive role' [16] with respect to the collabora­tive learning experience. The database management sys­tem (DBMS) software that teams use to develop their prototypes is the primary computer-based component in the project. This software is designed for individual use-it does not have any special properties that allow it to support the collaborative learning process.",
4285,,"The learning process is managed by the teacher through interactions with the teams. The teams' progress is tracked by means of an elaborate spreadsheet, using labor-intensive manual procedures to record activ­ity events. It is also necessary to maintain files of pho­tocopies of the deliverables from each stage for each team-these files are, in essence, the only project repos­itories to which the teacher has assess (for the teams, their diskettes are repositories).",
4286,,"We are in the early stages of designing a two-lay­ered, computer-based, collaborative system to support both the prototyping process and the instructional ap­proaches described in this paper. The inner layer will support each team in the prototype development pro­cess. The outer layer will support the teacher in coach­ing the teams and tracking their progress.",
4287,,"For the inner layer, we plan to build a shell around the DBMS that will provide activity-level coordination2 functions to guide each team through the six-phase rapid prototyping development process. Since a team may be (and usually is) working on more than one phase at a time, the shell must support multiple endeavors. We also have plans for developing a single-stage groupware editor that will support multiple people simultaneously writing a scenario. The editor will provide object-level coordination of the objects (e.g., the characters or roles, their scripts, and the functional requirements) that make up explicit scenarios.",
4288,,"For the outer layer, we plan to build an activity­level coordination system, based on electronic mail, which will allow the teacher to receive deliverables from the teams and return them with comments. This layer will be more complex in that it must ultimately provide total inspection capabilities, allowing the teacher to ob­serve the progress of the teams' projects (i.e., the en­deavors) in the inner layer. Eventually, this system should provide second-order inspection capabilities, re­porting on statistics of interest such as the average time it takes the teams to complete each phase and the aver­age number of iterations for a particular task or phase.",
4289,,"In summary, we note that the two-layer system de­scribed above provides support for all forms of commu-",
4290,,"2Italics in this and the next paragraph are concepts defined in Ellis' and Wainer's ""Conceptual Model of Groupware"" [7].",
4291,,,
4292,,,
4293,,,
4294,,,
4295,,,
4296,,"nication and coordination1 that characterize 'active learn­ing processes' [11] [12]: 'peer-to-peer,' 'student-to­teacher,' and 'teacher-to-student' [17]. Specifically, the inner layer of the system provides a 'computer-mediated",
4297,,"learning environment' [16] for peer-to-peer communica­tion and coordination,2 and the outer layer of the system supports teacher-to-student and student-to-teacher com­munication and coordination.3",
4298,,,
4299,,"tions.5 The learning that happens is a 'constructive pro­cess' [21], and it develops students' practical and techni­cal skills in many ways. For example, they learn sys­tem development tactics such as incremental coding techniques. They learn how to read technical manuals and apply what they read to solve real world problems. They even indirectly pick up technology evaluation skills: the experience of developing an application gen­erates an awareness of what to look for when selecting",
4300,,,
4301,,,
4302,,,
4303,,"prototype, a paper, and presentation, the literature does not contain many papers describing these projects.4 	The UB project requires that students work in teams to develop demonstrable, prototype information systems using a database management system similar to, or the same as, what businesses use to develop their applica",
4304,,,
4305,,"Acknowledgments 
This paper benefited from the constructive feedback",
4306,,"from Steven Knopoff (University of Adelaide, Australia) and four anonymous reviewers on the CSCL '95 pro­gram committee.",
4307,,,
4308,,,
4309,,,
4310,,2Students will not be able to see any of the outer layer.,
4311,,3The teacher will be able to see the entire inner layer.,
4312,,"4In the only paper we could find that describes a project­based IS course, Farah [8] describes a series of projects that",
4313,,"prepare his students for their final project, an analysis",
4314,,using real sponsors (our project has no required sponsors). Two other differences between the Farah projects and the,
4315,,"UB project are worth noting: (1) the Farah projects are for a systems analysis and design course for IS majors; the UB project is for all undergraduate business students, most of whom are not IS majors, and (2) the Farah projects end with a system proposal and feasibility study (equivalent to Phase 2 of the UB project); the UB project requires students implement a prototype of the system.",
4316,,,
4317,,"[2] 	Blumenfeld, P. C., Soloway, E., Marx, R. W., 	Krajcik, J. S., Guzdial, M., and Palincsar, A.",
4318,,"ploratory design. MCC Technical Report STP-117-85, Austin, TX, October 1985.",
4319,,5The project does not use real project sponsors. If more,
4320,,,
4321,,"time were available for the project this would be a important extension, making the project even more realistic.",
4322,,,
4323,,,
4324,,,
4325,,,
4326,,,
4327,,,
4328,,,
4329,,Paul E. Resta,
4330,,"Learning Technology Center, College of Education 
University of Texas at Austin",
4331,,,
4332,,,
4333,,"Keywords - teacher, support, mentors.",
4334,,"1. Introduction 
New tools to support collaborative intellectual work have transformed ways that people work and learn to­gether in business, science, government and other set­",
4335,,"tings. These tools are now being introduced into K-12 settings but their use poses two challenges. First, for many teachers it requires a significant change their role as teachers and the way they organize learning activities within their classrooms. Secondly it requires that they learn to integrate network-based tools for collaborative intellectual work into the instructional process. Both of these challenges are addressed by Project CIRCLE (Community of Information Resources and Collabora­tive Learning Environments), a collaborative univer­sity/public school project funded by the U.S. Depart­ment of Education Secretary's Fund for Innovation in Education. The broad goals of the project are to: 1) create collaborative knowledge-building communities among secondary students, teachers, administrators, university faculty and students, and outside experts, 2) explore the use of networked environments to support collaborative learning; and; 3) model constructivist uses of technology in the classroom.",
4336,,,
4337,,"2. Network-Based Environments for Collaborative Learning 
The project provided participating high school teachers with access, training and technical support related to the following network-based tools and environments to support collaborative learning: 
	Daedalus is an integrated suite of programs that supports collaborative writing and encompasses all stages of the writing process, from brainstorming and prewriting to drafting and revising to final production.",
4338,,"Team Focus is a collaborative decision-making, consensus building tool developed by organizational management specialists for use in business and high technology settings. Under the direction of a team moderator, participants anonymously enter their re­marks in an intense brainstorming session, then group and prioritize the results. Team Focus may then ana­lyze the session results with power graphical and statis­tical tools.",
4339,,"TeachNet is a BBS environment to support be­tween school and school-university collaboration. TeachNet uses the FirstClass client/server software. It provides a graphic user interface and a number of fea­tures to support both asynchronous and synchronous collaborative work among the partner schools. Teach­ers used TeachNet to share ideas, curriculum materials,",
4340,,,
4341,,,
4342,,,
4343,,,
4344,,,
4345,,,
4346,,,
4347,,,
4348,,,
4349,,,
4350,,,
4351,,,
4352,,"Creating the Enriched Case: 
Using Aesthetics as an Alternative Approach to Designing a Multimedia Case",
4353,,"Ron S. Saito, Gail A. Rathbun, and David A. Goodrum",
4354,,"Instructional Support Services, Indiana University",
4355,,,
4356,,"Abstract 
In this paper we propose that aesthetics provides a useful, efficient approach for thinking about and creat­ing representative scenarios within constructivist case studies. We suggest that complexity, richness and ex­periential fidelity of the case are functions of aesthetic issues. Our observations draw from the work of Eisner, Dewey, research in graphic design and architecture, our own academic training as artists, and a series of formative studies in which these ideas have been ex­plored within actual instructional situations. Among the issues we have explored are use of the artist's voice, honesty in materials, the understanding of the distinction between medium and tool, and the creation of a unified experience.",
4357,,"Keywords - Case-based instruction, collaboration.",
4358,,"1. Introduction 
By their nature, case studies represent an experience through which the learner can study, experiment and discuss a phenomenon without the liabilities of becom­ing engaged in a problem within an actual environ­ment. Case studies provide students with the opportu­nity to share and investigate an experience and arrive at rich, meaningful conclusions. However, current ap­proaches to the design of computer-based case studies are frequently inadequate and inconsistent. From a tra­ditional instructional design perspective, the process of preparing a case study is typically defined in terms of specifying objectives, collecting and editing material, and presenting it clearly and unambiguously. We and others have criticized cases built using this approach as not being sufficiently experiential [4, 15, 1, 12]. Case studies created in this fashion focus on allowing the student to extract a message and then apply it to a new situation; the complexity of the case is reduced in order to achieve this goal. The student may assume that all",
4359,,,
4360,,"the pieces of the puzzle are present in the case; she has only to fit them together. The great effort that writing a good instructional case study requires is often not re­paid in terms of rich, transferable experience.",
4361,,"Constructivists point to case studies as a means of providing an authentic context in which learning tasks may be embedded. However, there is a dearth of litera­ture on how to create these authentic contexts. The Cognition and Technology Group at Vanderbilt state that the facts of a case ought to be embedded within a video narrative [5]. Yet, there is considerable difficulty in applying this guideline within an ill-structured sub­ject domain where the ""facts"" of a case are unclear. Other researchers suggest that the density and band­width of multimedia may be used to represent the messiness and ambiguity of an authentic experience [e.g., 4, 17]. Yet, we question the efficiency of this ap­proach. Designing the case may mean creating vast databases of information; much of the student's time is spent dealing with an inundation of data. Having to deal with masses of uninterpreted data can actually be constricting; one designer was compelled to add video essays to counteract this effect and to provide a ""feel"" for the location as seen by the filmmaker [13].",
4362,,"We believe that the ""richness"" and ""lifelikeness"" , and experiential fidelity of a case have less to do with the amount of information provided and more to do with an aesthetic sensibility [16]. The messiness and complexity of an authentic context may neither suffi­ciently nor efficiently be represented by great quanti­ties of data in a variety of media, but by the way the creators chose to arrange them. We suggest that aes­thetics provides a useful, efficient approach for think­ing about and creating representative scenarios within constructivist case studies. Our observations draw from the work of Eisner, Dewey, research in graphic design and architecture, our own academic training as artists, and a series of formative studies in which these ideas have been explored within actual instructional situa­tions.",
4363,,,
4364,,,
4365,,,
4366,,,
4367,,,
4368,,,
4369,,,
4370,,,
4371,,,
4372,,,
4373,,,
4374,,,
4375,,,
4376,,,
4377,,Analysis of Interactions Based on Computer,
4378,,Use from Cognitive and Cultural Perspectives:,
4379,,An Exploratory Study in Mexico,
4380,,"Educational Sciences Dep., Universidad de las Americas-Puebla, Mexico",
4381,,broader study.,
4382,,,
4383,,"Keywords - Cultural identity, cultural representa­tions, cognitive, educational computing, primary school, Mexico, classroom interactions.",
4384,,"1. Problem and General Objectives 
In Mexico the computer was introduced widely in the primary schools approximately ten years ago, but since there has been no defined educational policy nor any regulations of the use, purchase, and acquisition of systems and software. We could say that the different",
4385,,"official programs have been and continue to be exper­imental in nature. The private schools are in much the same state, where computers are being introduced gradually according to the resources of each school, but without normative or orienting criteria. It might be said that computers in Mexican primary schools are no longer something strange, but neither are they a gen­eralized reality, and that there aare clearly differenti­ated patterns of use between the public and private",
4386,,,
4387,,"2. Characterization of Public and Private Schools 
Our documental and field research allows us to de­scribe the main differences between public and private schools.",
4388,,"2.1. Public schools 
This sector attends to the majority of the school popu­lation at all educational levels (more than three quarters of Mexican students). In the public primary schools only ES produced in Mexico specifically for this level is used, primarily tutorials which reinforce the required",
4389,,"curricula. There is no use of commercial software. In the classroom, the computer is used as a ""blackboard"", aiding the teacher in the exposition of content; it has a module at the front of the classroom and one computer is used with large groups (30-50 students) in infrequent sessions. Usually there is only one computer per school, and there is not always technical support avail­able in case of problems.",
4390,,,
4391,,,
4392,,,
4393,,,
4394,,,
4395,,"2.2. Private sector 
As opposed to the foregoing case, there is no pattern of use or consumption of commercial software, which is the predominant category. The official ES of the public schools is not used, but some schools produce their own. Instruction in computer skills predominaates as an approximations to the use of the computer in educa­",
4396,,"tion. There is a great variety of levels of availability of equipment, generally much greater than that in the pub­lic schools. The groups are small, an the frequency of computer sessions is higher (2 or 4 hours/week). But in many schools the presence of computers is due to a fetish for modernization and as a marketing strategy to attract students. There is too much heterogeneity.",
4397,,"2.3. Most frequent interactions: teacher-computer­group 
The analysis of the interactions was carried out in 10 groups at the fourth-grade level in 5 public schools and 5 private ones, selected randomly among those whick use computers as an instructional resource in the city of Puebla. We attempted to find tendencies in schoolroom behavior, during interactions among the teacher, the computer, and the group (of children); above all we tried to show how the differente stages of information processing: entry. elaboration or reasoning, and exit took place. Frome the data obtained from these obser­vations and compiled in a table of frequencies, we con­clude the following: In the interaction Teacher-group",
4398,,"predominated behavior in which the teacher asked questions to the group, after giving examples, and gave instructions; the explanation of content took place, but not often. Among the group there was and emphasis on asking clarifying questions, in orden to improve their interpretation at the beginning and a little in order to support their reasoning. In the public schools the teacher took the initiative in asking questions, to the point that the group did not ask questions; while in the private schools, the group took the initiative more often to ask questions, and the teacher seldom explain con­tent.",
4399,,"The interaction Group-Computer occurred fairly frequently, but it showed up the substantial difference in the way computers are used between public and pri­vate schools. In the public schools, they centered on all the children going at the same pace (with a single computer), while in the private schools each child could progress at his/her own pace, respecting indi­vidual cognitive process a little more. The interaction Teacher-Computer was infrequent, generally with the purpose of supporting the process of some child during entry into information. In the private schools this be­havior is more marked, and it is used also to favor the reasoning process in itself. Both tendencies are ex­pected, given the number of computers available.",
4400,,"The least frequent interaction was Group-Group or Child-Child(ren); this gives us to suppose that the pre­sent modes of computer use do not favor ""collaborative",
4401,,,
4402,,"learning"" experiences and the social construction of knowledge. This is more often the case in the public schools, in which this type of interaction is virtually nonexistent. In the private schools the frequency of this type of interaction is similar to that between the teacher and the group,and shows up as group work or an inter­change among children, peer mediation.",
4403,,"ter balance among the different types of interactions; In conclusion, in the private schools there is a bet­",
4404,,"actions or behaviors are shown which tend to favor better conditions for cognitive development, but we su­pose that they occur more spontaneously and favor certains experiences of ""collaborative learning"".",
4405,,"2.4. Perceptions and opinions of the children 
In an attempt to find out about the children's percep­tions of the computer in relation to their context and cultural practices, we found that children in the public",
4406,,"schools perceive it as an educational support which is easy to understand in its language and structure. This is due to the tutorial nature of the official ES and its close ties to the curriculum, as well as the fact that it is in Spanish. In the private schools opinions were more varied, and occasionally the children expressed lack of comprehension of the computer language and the fre­quent instructions in English.",
4407,,"Almost all the children interviewed (12 in all) both in public and private schools give greater authority and credibility to their parents and teachers than to the computer, since they consider thaat it is a machine and not the same as people. Half of the children said that they did not understand the visual images, nor did they",
4408,,"find any similarity between the objects and images on the computer screen and those they see on the televi­sion. In general they showed interest and liking for us­ing computer, without showing any marked fascina­tions with it.",
4409,,"In synthesis, the language and authority repre­sented by the computer would seem, as a working hy­pothesis, not to have caused any substitution of the cul­tural patterns of a strong tradition cultures (Bowers, 1988), nor a predom;nance of the rationalist-Cartesian thinking implicit in the computer. This must be further studied in a broader and more controlled study, keep­ing in mind the limited access which Mexican schoolchildren still have to the computer.",
4410,,"2.5. On the commercial supply of ES in Mexico This exploratory study showed the lack of a general catalog showing the ES which comes into the country or is produced there for sale. There is a great dispersion of informations in this respect. Most distributors sell everything from systems to software, and the vast ma­jority do not specialize in ES, still less for the primary level, so that it was difficult to identify the universe of those who produce or distribute for this level. In almost all cases, the personnel are not trained to give informa­tion, and there is little or no technical data (type of ES,",
4411,,,
4412,,,
4413,,,
4414,,,
4415,,,
4416,,"level, context of use, manual, foreign or national pro­duction), nor are there counseling services for acquisi­tion or training of users. The consensus is that parents are the ones who buy most ES, on an intuitive basis or according to price, since they have no criteria or guid­ance for deciding what to buy, what it contains, what it develops, how and why to use it, etc.",
4417,,3. Basic Theoretical Support for Com­puter Use in Education,
4418,,,
4419,,"moral authority except for that based on empirical evi­dence. But this forms of authority are those which regulate interpersonal relaationships, the relatinoship individual-environment and individual-community. This leads to an underestimation of tradition and intu­ition as sources of knowledge in favor or innovation and quantification. In Third World countries this can take a turn which abandons history, collective memory anc! the holistic vision in order to privilege advance planning and isolated temporary facts (Bowers, 1988, p. 124).",
4420,,,
4421,,"Western thought and its conception of science and 
technology underestimates all types of conceptual or",
4422,,,
4423,,,
4424,,,
4425,,,
4426,,,
4427,,,
4428,,"(c) According to Bossuet's proposal on the ""computer 
ball"" or that suggested by C. Crook on the limita­
tions in acces to computer technology. Does this 
ask us or condition us to opt for a pedagogy cen­
tered on processes of ""collaborative learning""?",
4429,,"(d) A greater congruence with Vygotsky's and others' 
epistemological principles as to socially con­
structed knowledge. Would this reduce the risks 
stated by Bowers in the incorporation of comput­
ers in cultural contexts with their own traditions?",
4430,,"Beltran, J.M. (1992) Modificabilidad estructural 
cognitiva y el P.E.I. Ed. Bruno. Madrid.",
4431,,,
4432,,,
4433,,,
4434,,Collaborative Learning as Interplay between Simulation Model Builder and Player,
4435,,"Kurt Schneider1 and Kumiyo Nakakoji 1,2",
4436,,"1 Department of Computer Science and Institute of Cognitive Science, University of Colorado at Boulder, USA",
4437,,"2Software Engineering Laboratory, Software Research Associates, Inc., Japan",
4438,,,
4439,,,
4440,,,
4441,,,
4442,,,
4443,,,
4444,,,
4445,,"The simulation presents the consequences of the player's interaction based on an underlying model. The player may make questionable decisions, or make mis­takes that are anticipated by the model, which lead to consequential problems within the game. Making mis­takes is a great opportunity for a player to learn. Expla­nations and information relevant to the problem can be provided, being contextualized within the simulated situation that the player is directly engaged in [2]. At the same time, it is possible that a player's actions reveal a deficiency in the underlying model, which leads to implausible model behavior. Such breakdown situations provide a model builder with opportunities to analyze and refine the model by exposing tacit aspects of practice. Thus, the model builder also learns.",
4446,,,
4447,,"[3, 7, 8] for details.",
4448,,"3.1. Scenario 
When Jane, a computer science student, first invokes SESAM, a short project description is presented in the What Happened window (see Figure 2-(a)). Although the given deadline and budget partially indicate how to plan her project, she lacks important details to estimate her project's effort. She has to take some actions using the Simulator window.",
4449,,,
4450,,,
4451,,,
4452,,,
4453,,Figure 3. ER schema (a) and a situation graph (b) of a model used in the scenario.,
4454,,,
4455,,,
4456,,,
4457,,"OkDM. 
ODay,",
4458,,"75 kDMI 
30 Days",
4459,,"� �:.,;�==•nta) ea Schedule OY81TUn (Daya)",
4460,,Figure 4. Overall results of the project management course.,
4461,,,
4462,,,
4463,,,
4464,,"Explanatory Learning. Springer-Verlag, New York, NY.",
4465,,,
4466,,"tation University of Stuttgart; vdf Hochschulver­lag, Zurich",
4467,,,
4468,,,
4469,,,
4470,,"game. in H.D. Rombach, V.R. Basili, R.W. Selby (eds.):Experimental Software Engineering",
4471,,,
4472,,"the SEKE'95 Conference to be held in Rockville,",
4473,,,
4474,,"Norwood, NJ",
4475,,,
4476,,,
4477,,,
4478,,Collaborative Writing Software,
4479,,for Problem Solving in Math,
4480,,Helen J. Schwartz1 and Jeffrey X. Watt2,
4481,,board that allows peer review. Use of the software at,
4482,,,
4483,,,
4484,,a computer program at a commuter campus.,
4485,,"Keywords - math, problem-solving, writing, com­muters, non-science majors.",
4486,,"1. 	Introduction 
Mathematics educators, through the National Council of Teachers of Mathematics' STANDARDS, have called for more active learning at all levels of mathe­matics education. Students especially have problems with ""word problems."" Our project is to encourage ac­",
4487,,"tive learning by modifying the structure of SEEN (an award-winning humanities software program). The ini­tial tutorial models Polya's four-step problem-solving heuristic: understanding the problem, devising a plan,",
4488,,,
4489,,ommendations and assumptions (first published on a large-scale study of British schools by Britten et al.): that writing is important not only for communication but also for the discovery of ideas and a holistic under­standing of a subject. The inclusion of collaborative activities grows from educational theory that group work necessarily involves the articulation of goals as well as ideas--and that these metacognitive activities improve learning and retention (Hillocks; Bruffee).,
4490,,"Computer-based materials can employ these strate­gies, making classrooms and homework assignments more flexible in scheduling. SEEN (designated as EDUCOM./NCRIPTAL Distinguished Software in 1985) has always included tutorials that present open­ended but structured questions for discovery learning and a built-in bulletin hoard that aids peer review.",
4491,,,
4492,,,
4493,,,
4494,,,
4495,,,
4496,,The program is based on the following assump­tions about learning:,
4497,,(1) Informal writing engages students with material 	and leads to the discovery of new ideas.,
4498,,(2) Seeing the work of peers helps students see differ­ent points of view (and the need for supporting ev­idence for their ideas) and compare their own work to that of others.,
4499,,(3) Participation in peer review and revision gives stu­dents experience in evolving knowledge in contrast to the idea of knowledge as memorizing truth.,
4500,,"(4) Repetition of tutorial questions (such as sets of questions--or ""heuristics""--that lead a student through character analysis in literature) helps stu­",
4501,,dents internalize those heuristics.,
4502,,(5) A teacher who reads student output gains a window into the thinking process of students and thereby gains a better idea of what students need for guid­ance.,
4503,,,
4504,,"4. An Actual Example 
This section shows, first, the problem students were asked to solve with the SEEN-Math tutorial questions and then a sample student response:",
4505,,"A study of 150 high school juniors was con­ducted to determine the use of alcohol and cannabis. The term ""use"" is defined as at least once a month. The results of this study were published through the following state­ments. How many females use either alco­hol or cannabis?",
4506,,"52 males were in the study 
37 students use cannabis 
77 students use alcohol 
21 males do not use either alcohol or 	cannabis 
0 	females use alcohol and cannabis 10 males use alcohol and cannabis",
4507,,Here is an actual response provided by a student in one section of Math 118 (with SEEN Math questions in boldface):,
4508,,,
4509,,,
4510,,,
4511,,,
4512,,,
4513,,Devising a Plan,
4514,,Can you think of a problem similar to this,
4515,,that you have seen before?,
4516,,"[If the students says no, s/he is taken to the next new question. If slhe clicks on ""yes,"" she is 
asked to answer the following question: Describe",
4517,,the similar problem and what you remember,
4518,,"about the method that solved that problem. In the text p. 26, #12. Students were grouped into 3 subsets: domestic, import, or bicycle. With Dom and Impt cars being mutually ex­clusive (0). The key was not to overlap the two types of cars. I am not sure if it was even possible to solve for all of the partitions in the Venn diagram.",
4519,,How are the data and the unknown (How,
4520,,many females use either alcohol or,
4521,,cannabis) related in your problem? 	(You,
4522,,may want to back up to review the data you,
4523,,thought would be helpful. 	use the Previous,
4524,,and Next arrows to go back and forth in the,
4525,,"tu to rial.) 
	[student did not answer this]",
4526,,Put into your own words the essential steps,
4527,,and methods of your plan to solve the prob­,
4528,,lem and state why these methods should,
4529,,produce the solution to the problem. 	Draw a Venn Diagram.,
4530,,"Be careful not to overlap sets for females. Calculate the numbers for as many partitions as possible 
Shade the areas that add up for the solution (that is, labem them x and y).",
4531,,Add up the numbers to the areas for females that use either.,
4532,,Carrying Out the Plan,
4533,,"[The student carried out the plan by using the Paint program to draw the Venn diagram, which was then pasted into the text of the tutorial, as shown in Figure 1.J",
4534,,Your plan was to solve for the unknown:,
4535,,How many females use either alcohol or,
4536,,cannabis. Now that you have carried out,
4537,,"your plan, what solution did you find?",
4538,,X + y = 73,
4539,,Looking Back,
4540,,"Does your result, x + y = 73, make sense to",
4541,,you?,
4542,,"[If the student clicks on ""yes"" (as in our exam­ple), the student is taken to the next question be­low. If the student clicks on ""no,"" s/he is told, ""Describe why your solution (x + y = 73) does not",
4543,,,
4544,,"make sense to you. "" and then is given the",
4545,,chance to go back to review his/her plan.],
4546,,,
4547,,77A + 37C - 10 = 31 +x+y x+y=73 52M -150-52�1 = 98F1 = 31M use either,
4548,,Figure 1 . Venn diagram.,
4549,,How would you describe your feelings and,
4550,,"thoughts about this problem--for example,",
4551,,to a friend?,
4552,,I still don't know why on these problems I can't get numbers for all the particitions. etc. Why did I not use the fact that there were 98 females?,
4553,,Describe how you can use this result or,
4554,,method to solve other problems. 	For exam­,
4555,,"ple, write a related problem of your own",
4556,,that would use this same plan. 	(Use the,
4557,,"ADVICE button to get an example ) 
A survey is taken before the debates. Each person was asked who they would still con­sider voting for (none, one, or more than one) Perot, Bush, Clinton. No person who was considering Perot was still considering Bush.",
4558,,"5. 	Elements of Tutorials 
Tutorials are constructed from 3 kinds of screens and several strategies for presenting material. Possible screens include infonnation screens (which call for no response), limited-response questions (which require answers limited to about 100 characters so that they can be embedded in subsequent questions) and open-re-",
4559,,,
4560,,,
4561,,,
4562,,,
4563,,,
4564,,"sponse questions (which accept virtually unrestricted imput). In addition, a pseudo-branch can be arranged by preceding a question with a yes/no question (for ex­ample, if the user says ""no"" to the question, ""Can you think of a similar problem?"" the question about similar problems is skipped). A yes/no question also allows",
4565,,"the repetition of a question to which there may be more than one answer. Finally, a feature of the authoring program allows the input of one screen to be brought forward to another screen as a prompt; in effect, this strategy allows complex thinking processes to be di­vided into parts. For example, when asking for a com­parison and a contrast, one question can ask 'in what ways are X and Y similar?' Then on the next screen, the output appears, followed by the word BUT, and the question prompts the student further: 'In what ways are X and Y different?'",
4566,,"Bibliography 
Britten, James et al. 	The Development of Writing",
4567,,"Abilities (11-18). London: MacMillan, 1975.",
4568,,"Bruffee, Kenneth A. (1984). Collaborative Learning and the ""Conversation of Mankind."" College English, 46 (1984): 635-652.",
4569,,"Hillocks, George, Jr. Research on Written Composi­",
4570,,"tion. Urbana, IL: National Council on Research in English and ERIC Clearinghouse on Reading and Communication Skills, 1986.",
4571,,"Schwartz, Helen J. ""SEEN: A Tutorial and User Net­work for Hypothesis Testing."" The computer in composition Instruction: A Writer's Tool. Ed.",
4572,,"William Wresch. Urbana, IL: National Council of Teachers of English, 1984. 47-62.",
4573,,,
4574,,"Authors' Addresses 
Helen J. Schwartz: English Department, Indiana Uni­versity-Purdue University, Indianapolis, 425 University Place, Indianapolis, IN, 46202, Phone: 317 /274-0083, Internet: HSchwart@indyunix.iupui.edu; Jeffrey X. Watt: Mathematics Department, Purdue School of Sci­ence at IUPUI, Indianapolis, IN, 46202, Phone: 
317/274-4070.",
4575,,,
