id,collection,dc.contributor.author,dc.contributor.author[],dc.coverage.spatial[en_US],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[en_US],dc.description.provenance[en],dc.format.extent,dc.format.extent[],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso,dc.language.iso[],dc.publisher[en_US],dc.relation.ispartof[en_US],dc.subject[en_US],dc.title[en_US],dc.type[en_US]
"6ac29cc8-d05b-46f6-8a47-247d1cb4911d","1/7295",,"Lawrence, LuEttaMae||Tucker, Taylor||Mercier, Emma","Bochum, Germany","2021-10-09T19:46:27Z","2021-10-09T15:44:06Z","2021-10-09T19:46:27Z","2021-10-09T15:44:06Z",,"2021-06","Collaborative problem solving is often used in STEM higher education courses to support conceptual knowledge and teamwork. However, course teaching assistants (TAs) often lack the collaborative pedagogical knowledge necessary to orchestrate this form of learning. In this paper, we examine TAs’ orchestration strategies and technology used to understand how these factors influence groups’ collaboration. Contributions from this paper describe the interplay among technology, strategies, and groups’ collaboration toward understanding how to support collaboration in these courses.","Made available in DSpace on 2021-10-09T19:46:27Z (GMT). No. of bitstreams: 1
161-164.pdf: 331279 bytes, checksum: f6cbc69f94b8f85ae7cd5caaeb8fb6c5 (MD5)
  Previous issue date: 2021-06",,"pp. 161-164","Lawrence, L., Tucker, T., & Mercier, E. (2021). Examining the Influence of Instructor Interventions on Group Collaboration. In Hmelo-Silver, C. E., De Wever, B., & Oshima, J. (Eds.), Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021 (pp. 161-164). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7306","https://doi.dx.org/10.22318/cscl2021.161",,"en_US","International Society of the Learning Sciences","Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021","CSCL","Examining the Influence of Instructor Interventions on Group Collaboration","Conference Paper||Short Paper"
"76555c9c-9d9c-4bb5-bfa1-778f6b1ea304","1/7295",,"Sun, Dan||Ouyang, Fan||Li, Yan","Bochum, Germany","2021-10-09T19:46:27Z","2021-10-09T15:44:06Z","2021-10-09T19:46:27Z","2021-10-09T15:44:06Z",,"2021-06","Pair programming is a collaborative learning mode to foster novice learners’ computer programming. Previous empirical research results in contrasting conclusions about the effect of pair programming on student learning. To further understand students’ pair programming, this study uses interaction analysis approaches to examine three contrasting pairs’ collaborative behaviors in Minecraft programming platform. The results show that the high-ranked student pair is characterized as the interactive and goal-oriented pair; the middle-ranked student pair is characterized as the highly-interactive and process-oriented pair; and the low-ranked student pair is characterized as the lowly-interactive and programming-distracted pair. Based on the results, this research proposes pedagogical and theoretical implications for future instructional design and empirical research of collaborative programming.","Made available in DSpace on 2021-10-09T19:46:27Z (GMT). No. of bitstreams: 1
165-168.pdf: 438544 bytes, checksum: 936f7d9d3f5a1105b93069d0c35bdbbc (MD5)
  Previous issue date: 2021-06",,"pp. 165-168","Sun, D., Ouyang, F., & Li, Y. (2021). Examining Contrasting Collaborative Programming Behaviors among Three Pairs. In Hmelo-Silver, C. E., De Wever, B., & Oshima, J. (Eds.), Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021 (pp. 165-168). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7307","https://doi.dx.org/10.22318/cscl2021.165",,"en_US","International Society of the Learning Sciences","Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021","CSCL","Examining Contrasting Collaborative Programming Behaviors among Three Pairs","Conference Paper||Short Paper"
"1d865915-a8e4-4ed8-a557-35ca141c443d","1/7295",,"Kawakubo, Anthony J Taiki||Oshima, Jun||Oshima, Ritsuko","Bochum, Germany","2021-10-09T19:46:27Z","2021-10-09T15:44:06Z","2021-10-09T19:46:27Z","2021-10-09T15:44:06Z",,"2021-06","This study examined the relationship of idea improvement in knowledge-building practice with learning outcomes and the development of collaboration regulation. Questionnaires were administered to 70 university students engaged in project-based learning (PjBL) with a computer-supported collaborative learning (CSCL) environment for evaluating students’ metacognitive knowledge and skills of regulation before and after their PjBL. Their final poster presentations were assessed as learning outcomes. To identify idea improvement, socio-semantic network analysis was applied to the CSCL discourse. Their discourse topics were identified through clustering analysis of the temporal changes in the degree centralities of word networks. Finally, multi-regression analyses were performed to develop models to predict learning outcomes and regulation development from discourse topics. Results revealed that the learning outcome was higher when learners engaged in the appropriate idea improvement and that learners’ collaboration regulation develops through their engagement in collaborative monitoring.","Made available in DSpace on 2021-10-09T19:46:27Z (GMT). No. of bitstreams: 1
169-172.pdf: 531747 bytes, checksum: c0a1087b32287b0824ade96d273f86cb (MD5)
  Previous issue date: 2021-06",,"pp. 169-172","Kawakubo, A. J., Oshima, J., & Oshima, R. (2021). Idea Improvement Processes Leading to High Learning Outcomes and the Development of Regulation in Collaboration. In Hmelo-Silver, C. E., De Wever, B., & Oshima, J. (Eds.), Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021 (pp. 169-172). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7308","https://doi.dx.org/10.22318/cscl2021.169",,"en_US","International Society of the Learning Sciences","Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021","CSCL","Idea Improvement Processes Leading to High Learning Outcomes and the Development of Regulation in Collaboration","Conference Paper||Short Paper"
"1b34192a-093d-44e5-ab2b-82530280f3d2","1/7295",,"Fanguy, Mik||Chang, Jaemyong","Bochum, Germany","2021-10-09T19:46:27Z","2021-10-09T15:44:06Z","2021-10-09T19:46:27Z","2021-10-09T15:44:06Z",,"2021-06","Turn-taking is an important aspect of collaboration, but turns are difficult to operationally define within online collaborative documents. For example, turns can be taken by multiple group members simultaneously, and in some cases, their turns may seem to meld together into a single written contribution. Thus far, no clear definition for a turn has been provided in this context. This paper proposes that a turn be defined as an instance of writing that begins with the first character contributed by a member and ends with the last character of an uninterrupted string of text contributed by the same member or by the end of the document. A computer system was developed in order to automatically calculate the number of turns within a text. This turn-taking data will be of use to practitioners who strive to encourage high levels of written interaction among members of collaborative writing groups.","Made available in DSpace on 2021-10-09T19:46:27Z (GMT). No. of bitstreams: 1
173-176.pdf: 317137 bytes, checksum: 86d5e37d06bb66d00d3c480b70b10116 (MD5)
  Previous issue date: 2021-06",,"pp. 173-176","Fanguy, M. & Chang, J. (2021). Operationally Defining Turn-taking in Collaborative Online Documents. In Hmelo-Silver, C. E., De Wever, B., & Oshima, J. (Eds.), Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021 (pp. 173-176). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7309","https://doi.dx.org/10.22318/cscl2021.173",,"en_US","International Society of the Learning Sciences","Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021","CSCL","Operationally Defining Turn-taking in Collaborative Online Documents","Conference Paper||Short Paper"
"ee5726e3-4690-4a9c-ab09-1e10e839e641","1/7295",,"Kirankumar, Veena||Sung, Hanall||Swart, Michael||Kim, Doy||Xia, Fangli||Kwon, Oh Hoon||Nathan, Mitchell||Walkington, Candace","Bochum, Germany","2021-10-09T19:46:27Z","2021-10-09T15:44:06Z","2021-10-09T19:46:27Z","2021-10-09T15:44:06Z",,"2021-06","This study looks at how students embody their ideas about geometry conjectures and how those ideas travel within and between student groups. In one classroom of a Title 1 high school, students participated in a three-part program in which they: (1) played The Hidden Village, a motion-capture video game where they assess the veracity of geometric conjectures (i.e., if it is always true or ever false) while their intuitions, insights, and rationales (including their gestures) are video recorded, (2) designed their own directed actions (i.e., a sequence of movements that represents a body-based interpretation of the structure and transformation of a spatial configuration), and (3) re-played the game with a mixture of previous conjectures combined with the conjectures designed by their peers. Multiple cases revealed ways that simulated enactment and collaborative construction can convey mathematical ideas.","Made available in DSpace on 2021-10-09T19:46:27Z (GMT). No. of bitstreams: 1
177-180.pdf: 540535 bytes, checksum: 4c914d3cb1c78db8aa552a53d7ba5396 (MD5)
  Previous issue date: 2021-06",,"pp. 177-180","Kirankumar, V., Sung, H., Swart, M., Kim, D., Xia, F., Kwon, O. H., Nathan, M., & Walkington, C. (2021). Embodied Transmission of Ideas: Collaborative Construction of Geometry Content and Mathematical Thinking. In Hmelo-Silver, C. E., De Wever, B., & Oshima, J. (Eds.), Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021 (pp. 177-180). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7310","https://doi.dx.org/10.22318/cscl2021.177",,"en_US","International Society of the Learning Sciences","Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021","CSCL","Embodied Transmission of Ideas: Collaborative Construction of Geometry Content and Mathematical Thinking","Conference Paper||Short Paper"
"b7dd3562-2b33-4ed1-a152-08ee3fd6d43f","1/7295",,"Tsan, Jennifer||Vandenberg, Jessica||Lynch, Collin||Wiebe, Eric||Boyer, Kristy Elizabeth","Bochum, Germany","2021-10-09T19:46:28Z","2021-10-09T15:44:06Z","2021-10-09T19:46:28Z","2021-10-09T15:44:06Z",,"2021-06","Elementary students’ pair programming relationships can be imbalanced in terms of talking and driving time. We investigated the balance of talk distribution between 4th and 5th grade students while they pair program. Students in our study either used a system that supported their switching and talking or the original block-based programming environment. Qualitative examination suggests that the students who received reminders had more balanced talk distribution than students who did not. We investigated this further by examining case studies of four pairs of students. We found that the two more balanced pairs often agreed with each other in regards to the positioning of their roles. The two pairs who were less balanced each had a student who disengaged from the task in their sessions. These findings suggest ways in which support for collaboration may foster young learners’ interactions.","Made available in DSpace on 2021-10-09T19:46:28Z (GMT). No. of bitstreams: 1
181-184.pdf: 339361 bytes, checksum: 0fa631c2b35115d8de7e94dc579e9dc1 (MD5)
  Previous issue date: 2021-06",,"pp. 181-184","Tsan, J., Vandenberg, J., Lynch, C., Wiebe, E., & Boyer, K. E. (2021). Examining Collaborative Support for Block-Based Programming with Upper Elementary Students. In Hmelo-Silver, C. E., De Wever, B., & Oshima, J. (Eds.), Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021 (pp. 181-184). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7311","https://doi.dx.org/10.22318/cscl2021.181",,"en_US","International Society of the Learning Sciences","Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021","CSCL","Examining Collaborative Support for Block-Based Programming with Upper Elementary Students","Conference Paper||Short Paper"
"394eacc6-3b68-4b82-afa1-653710b1ea87","1/7295",,"Sung, Gahyun||Yoo, Tyler||Chng, Edwin||Yang, Stephanie||Schneider, Bertrand","Bochum, Germany","2021-10-09T19:46:28Z","2021-10-09T15:44:06Z","2021-10-09T19:46:28Z","2021-10-09T15:44:06Z",,"2021-06","Learning inside makerspaces can be difficult to track and support. Using Kinect data collected from students enrolled in a course for making, we explore ways to track student learning trajectories in an automated way. Namely, by transforming our data into a set of action sequences that span a semester, we are able to find that discouraged students display a statistically distinct type of activity pattern already in the first two weeks. Generating metrics on makerspace use, we also find that time spent alone and the number of transitions between stations are significant indicators for discouragement and motivation levels. We argue that high-frequency location data could provide an accessible, meaningful overview of student learning in a makerspace to all stakeholders, and conclude with limitations and future directions.","Made available in DSpace on 2021-10-09T19:46:28Z (GMT). No. of bitstreams: 1
185-188.pdf: 484055 bytes, checksum: eb3ce3e71326cb029011de859120081c (MD5)
  Previous issue date: 2021-06",,"pp. 185-188","Sung, G., Yoo, T., Chng, E., Yang, S., & Schneider, B. (2021). Automated Tracking of Student Activities in a Makerspace Using Motion Sensor Data. In Hmelo-Silver, C. E., De Wever, B., & Oshima, J. (Eds.), Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021 (pp. 185-188). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7312","https://doi.dx.org/10.22318/cscl2021.185",,"en_US","International Society of the Learning Sciences","Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021","CSCL","Automated Tracking of Student Activities in a Makerspace Using Motion Sensor Data","Conference Paper||Short Paper"
"e8e613aa-a7a0-467f-9464-d7ff3fc82586","1/7295",,"Mende, Stephan||Proske, Antje||Narciss, Susanne","Bochum, Germany","2021-10-09T19:46:28Z","2021-10-09T15:44:06Z","2021-10-09T19:46:28Z","2021-10-09T15:44:06Z",,"2021-06","CSCL can foster in-depth knowledge acquisition if learners build on each other’s knowledge to draw new conclusions. Individually preparing learners with generative tasks has been proposed to foster such interactive activities in subsequent collaboration. However, the scarce evidence provides no clear picture. Thus, we conducted an experimental study where participants went through the following phases prescribed by a CSCL-script: after reading a text learners prepared individually by answering a task in written form, read the co-learner´s task answer, and subsequently discussed the text via chat. According to experimental condition, the preparation phases consisted of either non-generative, compare-and-contrast, or explanation tasks. Results revealed no overall effect of preparation task type on interactive discussion activities. However, generative preparation tasks affected interactive activities indirectly through the learners’ and their co-learners’ generative preparation activities. This suggests generative tasks can foster interactive discussion as far as the dyad partners actually enact generative preparation activities.","Made available in DSpace on 2021-10-09T19:46:28Z (GMT). No. of bitstreams: 1
189-192.pdf: 257078 bytes, checksum: 6e102e8baccfae203291f941bfae010b (MD5)
  Previous issue date: 2021-06",,"pp. 189-192","Mende, S., Proske, A., & Narciss, S. (2021). Individually Preparing Learners to Perform Interactive Activities in CSCL: Do Generative Tasks Work?. In Hmelo-Silver, C. E., De Wever, B., & Oshima, J. (Eds.), Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021 (pp. 189-192). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7313","https://doi.dx.org/10.22318/cscl2021.189",,"en_US","International Society of the Learning Sciences","Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021","CSCL","Individually Preparing Learners to Perform Interactive Activities in CSCL: Do Generative Tasks Work?","Conference Paper||Short Paper"
"a205f7ab-9f76-4592-97df-54d8ed7610cf","1/7295",,"Strauß, Sebastian||Rummel, Nikol","Bochum, Germany","2021-10-09T19:46:28Z","2021-10-09T15:44:05Z","2021-10-09T19:46:28Z","2021-10-09T15:44:05Z",,"2021-06","Implementing collaborative learning into online courses can help mitigate central challenges for this learning setting which often stem from a lack of interaction in the course. During online-collaboration, however, learners can experience a number of interaction patterns that not only reduce the effectiveness of the collaboration but also lead to frustration. If learners are frustrated with the collaboration they are prone to reducing their participation or even exiting the learning setting. As collaborative learning can only be effective if all group members interact with each other, frustrating interaction patterns pose a challenge to the effectiveness of collaborative learning. We compiled a library consisting of 14 potentially frustrating interaction patterns through a literature-review and an analysis of collaboration data (n = 10 groups). Conducting an online survey among university students (n = 100) revealed that social loafing, deadline rush, ineffective communication, and unequal participation are the most severe interaction patterns.","Made available in DSpace on 2021-10-09T19:46:28Z (GMT). No. of bitstreams: 1
19-26.pdf: 403569 bytes, checksum: f3744444213f801e843b4fbf0eb3535f (MD5)
  Previous issue date: 2021-06",,"pp. 19-26","Strauß, S. & Rummel, N. (2021). Problematic Interaction Patterns During Online-Collaboration.  A Library and a Survey. In Hmelo-Silver, C. E., De Wever, B., & Oshima, J. (Eds.), Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021 (pp. 19-26). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7314","https://doi.dx.org/10.22318/cscl2021.19",,"en_US","International Society of the Learning Sciences","Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021","CSCL","Problematic Interaction Patterns During Online-Collaboration.  A Library and a Survey","Conference Paper||Long Paper"
"e87cbda2-a6c9-4458-bf47-1ce4b839c661","1/7295",,"Keune, Anna||Yankova, Nickolina||Peppler, Kylie","Bochum, Germany","2021-10-09T19:46:29Z","2021-10-09T15:44:06Z","2021-10-09T19:46:29Z","2021-10-09T15:44:06Z",,"2021-06","Computer supported collaborative learning has a history of investigating learning processes between people and the technological materials that support them. Emergent posthumanist perspectives view technology as actively produced through routinized actions by humans and non-human materials. Applied to CSCL, this view would suggest that materials are active participants. The present inquiry explores materials that are historically connected to technology advancements–fiber crafts–to investigate material collaborative learning processes and the kind of learning they produce. Findings present material-collaborative learning processes that show crafters collaborate with materials to produce physical evidence of learning, i.e., craft-technology advances. This work has implications for theorizing and designing for collaborative learning, expanding who and what can be considered a participant.","Made available in DSpace on 2021-10-09T19:46:29Z (GMT). No. of bitstreams: 1
193-196.pdf: 286014 bytes, checksum: 2637d82aee2d210254bcbd13a04b7f77 (MD5)
  Previous issue date: 2021-06",,"pp. 193-196","Keune, A., Yankova, N., & Peppler, K. (2021). Crafting Human-Material Collaborative Learning Processes and Technology Advances. In Hmelo-Silver, C. E., De Wever, B., & Oshima, J. (Eds.), Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021 (pp. 193-196). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7315","https://doi.dx.org/10.22318/cscl2021.193",,"en_US","International Society of the Learning Sciences","Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021","CSCL","Crafting Human-Material Collaborative Learning Processes and Technology Advances","Conference Paper||Short Paper"
"9bda6b1b-dbca-4254-89d0-4036178dec7d","1/7295",,"Saleh, Asmalina||Feng, Chen||Bae, Haesol||Hmelo-Silver, Cindy E.||Glazewski, Krista D.||Lee, Seung||Mott, Bradford||Lester, James","Bochum, Germany","2021-10-09T19:46:29Z","2021-10-09T15:44:06Z","2021-10-09T19:46:29Z","2021-10-09T15:44:06Z",,"2021-06","Group discourse has often been examined in computer-supported collaborative learning environments to develop adaptive scaffolds for students and intelligent cognitive assistants for teachers. This study leverages work in accountable talk and transactivity to focus on epistemics, or how participants establish, negotiate, and reproduce knowledge claims in collaborative discourse. We examined online chat data from 7 groups of middle school students who engaged in a game-based learning environment. Findings indicate that the framing of the game-based activities influenced how students interacted with one another. When attending to turns at talk, a combination of 1) epistemic status, 2) epistemic gradient, or the relationship between more and less knowledgeable persons, and 3) attention to norms of accountable talk generated more transactive discussions among students.","Made available in DSpace on 2021-10-09T19:46:29Z (GMT). No. of bitstreams: 1
197-200.pdf: 266807 bytes, checksum: 286051ab8b26be8f471df30746267e09 (MD5)
  Previous issue date: 2021-06",,"pp. 197-200","Saleh, A., Feng, C., Bae, H., Hmelo-Silver, C. E., Glazewski, K. D., Lee, S., Mott, B., & Lester, J. (2021). Negotiating Accountability and Epistemic Stances in Middle-School Collaborative Discourse. In Hmelo-Silver, C. E., De Wever, B., & Oshima, J. (Eds.), Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021 (pp. 197-200). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7316","https://doi.dx.org/10.22318/cscl2021.197",,"en_US","International Society of the Learning Sciences","Proceedings of the 14th International Conference on Computer-Supported Collaborative Learning - CSCL 2021","CSCL","Negotiating Accountability and Epistemic Stances in Middle-School Collaborative Discourse","Conference Paper||Short Paper"
